ID,Representative,Cluster,Cluster_Size,Genome,Genome_Type,Cluster_TssC_Type
ChrNZ_CP071851.1|901|WP_128649652.1,ChrNZ_CP090439.1|1495|WP_128649652.1,1799,2,NZ_CP071851.1,Chr,Chr
ChrNZ_CP090439.1|1495|WP_128649652.1,ChrNZ_CP090439.1|1495|WP_128649652.1,1799,2,NZ_CP090439.1,Chr,Chr
ChrNZ_CP071851.1|900|WP_252014751.1,ChrNZ_CP090439.1|1496|WP_234496708.1,1800,2,NZ_CP071851.1,Chr,Chr
ChrNZ_CP090439.1|1496|WP_234496708.1,ChrNZ_CP090439.1|1496|WP_234496708.1,1800,2,NZ_CP090439.1,Chr,Chr
ChrNZ_CP090489.1|1278|WP_068969304.1,ChrNZ_CP090498.1|1345|WP_065172088.1,1801,5,NZ_CP090489.1,Chr,Chr
ChrNZ_CP090487.1|1286|WP_068969304.1,ChrNZ_CP090498.1|1345|WP_065172088.1,1801,5,NZ_CP090487.1,Chr,Chr
ChrNZ_CP090498.1|1345|WP_065172088.1,ChrNZ_CP090498.1|1345|WP_065172088.1,1801,5,NZ_CP090498.1,Chr,Chr
ChrNZ_CP090501.1|1348|WP_065172088.1,ChrNZ_CP090498.1|1345|WP_065172088.1,1801,5,NZ_CP090501.1,Chr,Chr
ChrNZ_CP090493.1|1288|WP_068969304.1,ChrNZ_CP090498.1|1345|WP_065172088.1,1801,5,NZ_CP090493.1,Chr,Chr
ChrNZ_CP061699.1|1669|WP_023875814.1,ChrNZ_CP090647.1|1193|WP_023875814.1,1802,3,NZ_CP061699.1,Chr,Chr
ChrNC_023019.1|4463|WP_023875814.1,ChrNZ_CP090647.1|1193|WP_023875814.1,1802,3,NC_023019.1,Chr,Chr
ChrNZ_CP090647.1|1193|WP_023875814.1,ChrNZ_CP090647.1|1193|WP_023875814.1,1802,3,NZ_CP090647.1,Chr,Chr
ChrNZ_CP009832.1|490|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP009832.1,Chr,Chr
ChrNZ_CP048448.1|350|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048448.1,Chr,Chr
ChrNZ_CP013467.1|413|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP013467.1,Chr,Chr
ChrNZ_CP048445.1|350|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048445.1,Chr,Chr
ChrNZ_CP033746.1|136|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP033746.1,Chr,Chr
ChrNC_010084.1|2910|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NC_010084.1,Chr,Chr
ChrNZ_CP013430.1|458|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP013430.1,Chr,Chr
ChrNZ_CP048451.1|350|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048451.1,Chr,Chr
ChrNZ_CP048441.1|352|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048441.1,Chr,Chr
ChrNZ_CP090782.1|2828|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090782.1,Chr,Chr
ChrNZ_CP090707.1|26|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090707.1,Chr,Chr
ChrNZ_CP090714.1|354|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090714.1,Chr,Chr
ChrNZ_CP090718.1|2818|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090718.1,Chr,Chr
ChrNZ_CP090721.1|365|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090721.1,Chr,Chr
ChrNZ_CP090724.1|2987|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090724.1,Chr,Chr
ChrNZ_CP090728.1|2755|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090728.1,Chr,Chr
ChrNZ_CP008730.1|1181|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP008730.1,Chr,Chr
ChrNZ_CP090733.1|2854|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090733.1,Chr,Chr
ChrNZ_CP090740.1|2756|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090740.1,Chr,Chr
ChrNZ_CP090746.1|2829|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090746.1,Chr,Chr
ChrNZ_CP090747.1|2794|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090747.1,Chr,Chr
ChrNZ_CP090753.1|26|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090753.1,Chr,Chr
ChrNZ_CP090757.1|2893|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090757.1,Chr,Chr
ChrNZ_CP090766.1|2819|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090766.1,Chr,Chr
ChrNZ_CP090770.1|2718|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090770.1,Chr,Chr
ChrNZ_CP090771.1|2939|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090771.1,Chr,Chr
ChrNZ_CP090774.1|2944|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090774.1,Chr,Chr
ChrNZ_CP090779.1|294|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090779.1,Chr,Chr
ChrNZ_CP048460.1|348|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048460.1,Chr,Chr
ChrNZ_CP020397.1|474|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP020397.1,Chr,Chr
ChrNZ_CP044054.1|1272|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP044054.1,Chr,Chr
ChrNZ_CP046346.1|1552|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP046346.1,Chr,Chr
ChrNZ_CP046343.1|1035|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP046343.1,Chr,Chr
ChrNZ_CP090703.1|313|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090703.1,Chr,Chr
ChrNZ_CP090701.1|18|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090701.1,Chr,Chr
ChrNZ_CP046336.1|1013|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP046336.1,Chr,Chr
ChrNZ_CP090695.1|2703|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090695.1,Chr,Chr
ChrNZ_CP033750.1|2988|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP033750.1,Chr,Chr
ChrNZ_CP048457.1|349|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048457.1,Chr,Chr
ChrNC_010804.1|292|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NC_010804.1,Chr,Chr
ChrNZ_CP044058.1|593|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP044058.1,Chr,Chr
ChrNZ_CP090680.1|299|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090680.1,Chr,Chr
ChrNZ_CP090673.1|2771|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090673.1,Chr,Chr
ChrNZ_CP090687.1|294|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090687.1,Chr,Chr
ChrNZ_CP090689.1|2816|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090689.1,Chr,Chr
ChrNZ_CP048454.1|350|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP048454.1,Chr,Chr
ChrNZ_CP090692.1|2854|WP_155823369.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090692.1,Chr,Chr
ChrNZ_CP090682.1|295|WP_006400547.1,ChrNZ_CP090682.1|295|WP_006400547.1,1803,48,NZ_CP090682.1,Chr,Chr
ChrNZ_CP090953.1|2119|WP_235076335.1,ChrNZ_CP090953.1|2119|WP_235076335.1,1804,1,NZ_CP090953.1,Chr,Chr
ChrNZ_CP090962.1|1903|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NZ_CP090962.1,Chr,Chr
ChrNZ_CP084427.1|1825|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NZ_CP084427.1,Chr,Chr
ChrNZ_CP084433.1|1875|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NZ_CP084433.1,Chr,Chr
ChrNZ_CP016044.2|1855|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NZ_CP016044.2,Chr,Chr
ChrNZ_CP084424.1|1818|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NZ_CP084424.1,Chr,Chr
ChrNC_020796.1|1863|WP_041692758.1,ChrNZ_CP090962.1|1903|WP_041692758.1,1805,6,NC_020796.1,Chr,Chr
ChrNZ_CP090974.1|1738|WP_235084406.1,ChrNZ_CP090974.1|1738|WP_235084406.1,1806,1,NZ_CP090974.1,Chr,Chr
ChrNZ_CP090974.1|1739|WP_235084407.1,ChrNZ_CP090974.1|1739|WP_235084407.1,1807,1,NZ_CP090974.1,Chr,Chr
ChrNZ_CP091088.1|1692|WP_054905709.1,ChrNZ_CP091088.1|1692|WP_054905709.1,1808,3,NZ_CP091088.1,Chr,Chr
ChrNZ_CP062218.1|2972|WP_054905709.1,ChrNZ_CP091088.1|1692|WP_054905709.1,1808,3,NZ_CP062218.1,Chr,Chr
ChrNZ_CP091311.1|3334|WP_033691085.1,ChrNZ_CP091088.1|1692|WP_054905709.1,1808,3,NZ_CP091311.1,Chr,Chr
ChrNZ_CP092181.1|33|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_CP092181.1,Chr,Chr
ChrNZ_CP026222.1|1679|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_CP026222.1,Chr,Chr
ChrNZ_CP091176.1|1629|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_CP091176.1,Chr,Chr
ChrNZ_CP026055.1|152|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_CP026055.1,Chr,Chr
ChrNZ_AP021917.1|2735|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_AP021917.1,Chr,Chr
ChrNZ_AP022013.1|2607|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_AP022013.1,Chr,Chr
ChrNZ_LS483441.1|2456|WP_042015701.1,ChrNZ_CP091176.1|1629|WP_042015701.1,1809,7,NZ_LS483441.1,Chr,Chr
ChrNZ_CP020534.1|1318|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP020534.1,Chr,Chr
ChrNZ_CP021980.1|1492|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP021980.1,Chr,Chr
ChrNZ_CP022103.1|1503|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP022103.1,Chr,Chr
ChrNZ_CP023310.1|1107|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP023310.1,Chr,Chr
ChrNC_022223.1|1351|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NC_022223.1,Chr,Chr
ChrNZ_CP034672.1|178|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP034672.1,Chr,Chr
ChrNZ_LK021130.1|1482|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_LK021130.1,Chr,Chr
ChrNZ_CP022101.1|1470|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP022101.1,Chr,Chr
ChrNZ_CP091185.1|2612|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP091185.1,Chr,Chr
ChrNZ_CP016095.1|1442|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP016095.1,Chr,Chr
ChrNC_015633.1|1323|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NC_015633.1,Chr,Chr
ChrNZ_CP023208.1|1152|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP023208.1,Chr,Chr
ChrNZ_CP023054.1|1579|WP_013856684.1,ChrNZ_CP091185.1|2612|WP_013856684.1,1810,13,NZ_CP023054.1,Chr,Chr
ChrNZ_CP091285.1|579|WP_236457355.1,ChrNZ_CP091285.1|579|WP_236457355.1,1811,1,NZ_CP091285.1,Chr,Chr
ChrNZ_CP091456.1|1754|WP_250350008.1,ChrNZ_CP091456.1|1754|WP_250350008.1,1812,1,NZ_CP091456.1,Chr,Chr
ChrNZ_CP091515.1|674|WP_025329758.1,ChrNZ_CP091515.1|674|WP_025329758.1,1813,2,NZ_CP091515.1,Chr,Chr
ChrNZ_CP007446.1|104|WP_025329758.1,ChrNZ_CP091515.1|674|WP_025329758.1,1813,2,NZ_CP007446.1,Chr,Chr
ChrNZ_CP092184.1|296|WP_239044131.1,ChrNZ_CP092184.1|296|WP_239044131.1,1814,1,NZ_CP092184.1,Chr,Chr
ChrNZ_CP092288.1|3943|WP_249006650.1,ChrNZ_CP092283.1|3941|WP_249006650.1,1815,4,NZ_CP092288.1,Chr,Chr
ChrNZ_CP092289.1|3942|WP_249006650.1,ChrNZ_CP092283.1|3941|WP_249006650.1,1815,4,NZ_CP092289.1,Chr,Chr
ChrNZ_CP092283.1|3941|WP_249006650.1,ChrNZ_CP092283.1|3941|WP_249006650.1,1815,4,NZ_CP092283.1,Chr,Chr
ChrNZ_CP092284.1|2738|WP_249006650.1,ChrNZ_CP092283.1|3941|WP_249006650.1,1815,4,NZ_CP092284.1,Chr,Chr
ChrNZ_CP092359.1|1928|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092359.1,Chr,Chr
ChrNZ_CP092358.1|1173|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092358.1,Chr,Chr
ChrNZ_CP092358.1|1866|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092358.1,Chr,Chr
ChrNZ_CP092357.1|1263|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092357.1,Chr,Chr
ChrNZ_CP092360.1|2120|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092360.1,Chr,Chr
ChrNZ_CP092359.1|1121|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092359.1,Chr,Chr
ChrNZ_CP092360.1|1413|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092360.1,Chr,Chr
ChrNZ_CP092357.1|1972|WP_249441753.1,ChrNZ_CP092357.1|1972|WP_249441753.1,1816,8,NZ_CP092357.1,Chr,Chr
ChrNZ_CP092384.1|1644|WP_239715951.1,ChrNZ_CP092384.1|1644|WP_239715951.1,1817,1,NZ_CP092384.1,Chr,Chr
ChrNZ_CP092415.1|1628|WP_252081193.1,ChrNZ_CP092415.1|1628|WP_252081193.1,1818,1,NZ_CP092415.1,Chr,Chr
ChrNZ_CP092418.1|272|WP_252084217.1,ChrNZ_CP092418.1|272|WP_252084217.1,1819,1,NZ_CP092418.1,Chr,Chr
ChrNZ_CP092418.1|283|WP_252084228.1,ChrNZ_CP092418.1|283|WP_252084228.1,1820,1,NZ_CP092418.1,Chr,Chr
ChrNZ_CP092418.1|284|WP_252084229.1,ChrNZ_CP092418.1|284|WP_252084229.1,1821,1,NZ_CP092418.1,Chr,Chr
ChrNZ_CP092682.1|1482|WP_240305505.1,ChrNZ_CP092682.1|1482|WP_240305505.1,1822,1,NZ_CP092682.1,Chr,Chr
ChrNZ_CP025796.1|399|WP_045416601.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP025796.1,Chr,Chr
ChrNZ_CP025792.1|345|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP025792.1,Chr,Chr
ChrNZ_CP021145.1|1552|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP021145.1,Chr,Chr
ChrNZ_CP080238.1|490|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP080238.1,Chr,Chr
ChrNZ_HG992751.1|1739|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_HG992751.1,Chr,Chr
ChrNZ_CP092682.1|1483|WP_240305506.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP092682.1,Chr,Chr
ChrNZ_CP025794.1|434|WP_045403189.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP025794.1,Chr,Chr
ChrNZ_CP019959.1|3068|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP019959.1,Chr,Chr
ChrNZ_CP018680.2|639|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP018680.2,Chr,Chr
ChrNZ_CP045070.1|1751|WP_152163465.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP045070.1,Chr,Chr
ChrNZ_CP035693.1|2802|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP035693.1,Chr,Chr
ChrNZ_CP025537.1|2680|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP025537.1,Chr,Chr
ChrNZ_CP014038.2|3289|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP014038.2,Chr,Chr
ChrNZ_CP019293.1|1521|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP019293.1,Chr,Chr
ChrNZ_CP009467.1|1594|WP_038899054.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP009467.1,Chr,Chr
ChrNZ_CP071852.1|1418|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP071852.1,Chr,Chr
ChrNZ_CP045859.1|1542|WP_038899054.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP045859.1,Chr,Chr
ChrNZ_CP071855.1|1352|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP071855.1,Chr,Chr
ChrNZ_CP033144.1|1240|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP033144.1,Chr,Chr
ChrNZ_HG992742.1|1649|WP_041060079.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_HG992742.1,Chr,Chr
ChrNZ_CP020076.1|1598|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP020076.1,Chr,Chr
ChrNZ_CP026321.1|1462|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP026321.1,Chr,Chr
ChrNZ_CP033137.1|2329|WP_038899054.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP033137.1,Chr,Chr
ChrNZ_CP090179.1|1107|WP_038899054.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP090179.1,Chr,Chr
ChrNZ_CP033134.1|1550|WP_005451931.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP033134.1,Chr,Chr
ChrNZ_CP026315.1|2776|WP_005426542.1,ChrNZ_CP092682.1|1483|WP_240305506.1,1823,26,NZ_CP026315.1,Chr,Chr
ChrNZ_HG992752.1|1053|WP_212582541.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_HG992752.1,Chr,Chr
ChrNZ_CP092683.1|672|WP_045372120.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP092683.1,Chr,Chr
ChrNZ_CP033145.1|1099|WP_122070245.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP033145.1,Chr,Chr
ChrNZ_CP019294.1|797|WP_050917918.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP019294.1,Chr,Chr
ChrNZ_CP021146.1|84|WP_086369920.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP021146.1,Chr,Chr
ChrNZ_CP019960.1|1010|WP_078609643.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP019960.1,Chr,Chr
ChrNZ_CP045860.1|557|WP_054823240.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP045860.1,Chr,Chr
ChrNZ_CP020077.1|1171|WP_050917918.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP020077.1,Chr,Chr
ChrNZ_CP026316.1|896|WP_045417400.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP026316.1,Chr,Chr
ChrNZ_CP033138.1|1067|WP_054823240.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP033138.1,Chr,Chr
ChrNZ_CP033135.1|727|WP_122020550.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP033135.1,Chr,Chr
ChrNZ_CP026322.1|862|WP_103414284.1,ChrNZ_CP092683.1|672|WP_045372120.1,1824,12,NZ_CP026322.1,Chr,Chr
ChrNZ_CP092827.1|1976|WP_233688261.1,ChrNZ_CP092827.1|1976|WP_233688261.1,1825,1,NZ_CP092827.1,Chr,Chr
ChrNZ_CP092918.1|2814|WP_054984892.1,ChrNZ_CP092923.1|2370|WP_055006794.1,1826,2,NZ_CP092918.1,Chr,Chr
ChrNZ_CP092923.1|2370|WP_055006794.1,ChrNZ_CP092923.1|2370|WP_055006794.1,1826,2,NZ_CP092923.1,Chr,Chr
ChrNZ_CP093245.1|1517|WP_156170946.1,ChrNZ_CP093242.1|1516|WP_156170946.1,1827,5,NZ_CP093245.1,Chr,Chr
ChrNZ_CP093255.1|1508|WP_156170946.1,ChrNZ_CP093242.1|1516|WP_156170946.1,1827,5,NZ_CP093255.1,Chr,Chr
ChrNZ_CP093249.1|1540|WP_156170946.1,ChrNZ_CP093242.1|1516|WP_156170946.1,1827,5,NZ_CP093249.1,Chr,Chr
ChrNZ_CP093260.1|1435|WP_156170946.1,ChrNZ_CP093242.1|1516|WP_156170946.1,1827,5,NZ_CP093260.1,Chr,Chr
ChrNZ_CP093242.1|1516|WP_156170946.1,ChrNZ_CP093242.1|1516|WP_156170946.1,1827,5,NZ_CP093242.1,Chr,Chr
ChrNZ_CP093249.1|2092|WP_053907956.1,ChrNZ_CP093242.1|2032|WP_241500820.1,1828,5,NZ_CP093249.1,Chr,Chr
ChrNZ_CP093245.1|2033|WP_241541819.1,ChrNZ_CP093242.1|2032|WP_241500820.1,1828,5,NZ_CP093245.1,Chr,Chr
ChrNZ_CP093255.1|2114|WP_241544558.1,ChrNZ_CP093242.1|2032|WP_241500820.1,1828,5,NZ_CP093255.1,Chr,Chr
ChrNZ_CP093242.1|2032|WP_241500820.1,ChrNZ_CP093242.1|2032|WP_241500820.1,1828,5,NZ_CP093242.1,Chr,Chr
ChrNZ_CP093260.1|2060|WP_241540444.1,ChrNZ_CP093242.1|2032|WP_241500820.1,1828,5,NZ_CP093260.1,Chr,Chr
ChrNZ_CP093245.1|2034|WP_241541820.1,ChrNZ_CP093242.1|2033|WP_047257447.1,1829,5,NZ_CP093245.1,Chr,Chr
ChrNZ_CP093260.1|2061|WP_047257447.1,ChrNZ_CP093242.1|2033|WP_047257447.1,1829,5,NZ_CP093260.1,Chr,Chr
ChrNZ_CP093249.1|2093|WP_047257447.1,ChrNZ_CP093242.1|2033|WP_047257447.1,1829,5,NZ_CP093249.1,Chr,Chr
ChrNZ_CP093242.1|2033|WP_047257447.1,ChrNZ_CP093242.1|2033|WP_047257447.1,1829,5,NZ_CP093242.1,Chr,Chr
ChrNZ_CP093255.1|2115|WP_047257447.1,ChrNZ_CP093242.1|2033|WP_047257447.1,1829,5,NZ_CP093255.1,Chr,Chr
ChrNZ_CP093276.1|2236|WP_241723421.1,ChrNZ_CP093276.1|2236|WP_241723421.1,1830,1,NZ_CP093276.1,Chr,Chr
ChrNZ_CP050850.1|1794|WP_206819811.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP050850.1,Chr,Chr
ChrNZ_AP019193.1|2562|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_AP019193.1,Chr,Chr
ChrNZ_AP023398.1|2563|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_AP023398.1,Chr,Chr
ChrNC_008570.1|1804|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NC_008570.1,Chr,Chr
ChrNZ_CP016990.1|2487|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP016990.1,Chr,Chr
ChrNZ_CP016989.1|2613|WP_043159078.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP016989.1,Chr,Chr
ChrNZ_CP028568.2|2603|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP028568.2,Chr,Chr
ChrNZ_CP092906.1|2499|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP092906.1,Chr,Chr
ChrNZ_CP011100.1|2518|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP011100.1,Chr,Chr
ChrNZ_AP022252.1|2562|WP_043163044.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_AP022252.1,Chr,Chr
ChrNZ_AP024234.1|2510|WP_201354180.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_AP024234.1,Chr,Chr
ChrNZ_CP093308.1|2419|WP_241870812.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP093308.1,Chr,Chr
ChrNZ_CP093309.1|2498|WP_043159078.1,ChrNZ_CP093308.1|2419|WP_241870812.1,1831,24,NZ_CP093309.1,Chr,Chr
